Picture Number:    0	 QP:    4  [ PSNR-Y: 46.34 dB,	PSNR-U: 50.47 dB,	PSNR-V: 50.93 dB,	MSE-Y: 1.51,	MSE-U: 0.58,	MSE-V: 0.53,	SSIM-Y: 0.99479,	SSIM-U: 0.99463,	SSIM-V: 0.99491 ]	   6748 bytes
Picture Number:    1	 QP:   27  [ PSNR-Y: 47.34 dB,	PSNR-U: 50.06 dB,	PSNR-V: 50.50 dB,	MSE-Y: 1.20,	MSE-U: 0.64,	MSE-V: 0.58,	SSIM-Y: 0.99506,	SSIM-U: 0.99425,	SSIM-V: 0.99443 ]	    827 bytes
Picture Number:    2	 QP:   26  [ PSNR-Y: 47.60 dB,	PSNR-U: 49.99 dB,	PSNR-V: 50.55 dB,	MSE-Y: 1.13,	MSE-U: 0.65,	MSE-V: 0.57,	SSIM-Y: 0.99514,	SSIM-U: 0.99412,	SSIM-V: 0.99445 ]	      5 bytes
Picture Number:    3	 QP:   27  [ PSNR-Y: 48.00 dB,	PSNR-U: 50.08 dB,	PSNR-V: 50.49 dB,	MSE-Y: 1.03,	MSE-U: 0.64,	MSE-V: 0.58,	SSIM-Y: 0.99521,	SSIM-U: 0.99428,	SSIM-V: 0.99440 ]	     22 bytes
Picture Number:    4	 QP:   24  [ PSNR-Y: 48.02 dB,	PSNR-U: 49.99 dB,	PSNR-V: 50.41 dB,	MSE-Y: 1.03,	MSE-U: 0.65,	MSE-V: 0.59,	SSIM-Y: 0.99519,	SSIM-U: 0.99416,	SSIM-V: 0.99428 ]	      5 bytes
Picture Number:    5	 QP:   27  [ PSNR-Y: 47.82 dB,	PSNR-U: 49.73 dB,	PSNR-V: 50.17 dB,	MSE-Y: 1.07,	MSE-U: 0.69,	MSE-V: 0.63,	SSIM-Y: 0.99510,	SSIM-U: 0.99364,	SSIM-V: 0.99386 ]	    101 bytes
Picture Number:    6	 QP:   26  [ PSNR-Y: 47.76 dB,	PSNR-U: 49.68 dB,	PSNR-V: 50.04 dB,	MSE-Y: 1.09,	MSE-U: 0.70,	MSE-V: 0.64,	SSIM-Y: 0.99512,	SSIM-U: 0.99359,	SSIM-V: 0.99367 ]	      5 bytes
Picture Number:    7	 QP:   27  [ PSNR-Y: 46.96 dB,	PSNR-U: 49.88 dB,	PSNR-V: 50.26 dB,	MSE-Y: 1.31,	MSE-U: 0.67,	MSE-V: 0.61,	SSIM-Y: 0.99492,	SSIM-U: 0.99410,	SSIM-V: 0.99408 ]	     45 bytes
Picture Number:    8	 QP:   20  [ PSNR-Y: 47.12 dB,	PSNR-U: 49.99 dB,	PSNR-V: 50.36 dB,	MSE-Y: 1.26,	MSE-U: 0.65,	MSE-V: 0.60,	SSIM-Y: 0.99493,	SSIM-U: 0.99411,	SSIM-V: 0.99427 ]	      5 bytes
Picture Number:    9	 QP:   27  [ PSNR-Y: 46.68 dB,	PSNR-U: 49.89 dB,	PSNR-V: 50.27 dB,	MSE-Y: 1.40,	MSE-U: 0.67,	MSE-V: 0.61,	SSIM-Y: 0.99475,	SSIM-U: 0.99399,	SSIM-V: 0.99417 ]	    233 bytes
Picture Number:   10	 QP:   26  [ PSNR-Y: 46.33 dB,	PSNR-U: 49.95 dB,	PSNR-V: 50.14 dB,	MSE-Y: 1.51,	MSE-U: 0.66,	MSE-V: 0.63,	SSIM-Y: 0.99462,	SSIM-U: 0.99417,	SSIM-V: 0.99402 ]	      5 bytes
Picture Number:   11	 QP:   27  [ PSNR-Y: 45.65 dB,	PSNR-U: 49.83 dB,	PSNR-V: 50.12 dB,	MSE-Y: 1.77,	MSE-U: 0.68,	MSE-V: 0.63,	SSIM-Y: 0.99427,	SSIM-U: 0.99398,	SSIM-V: 0.99400 ]	     26 bytes
Picture Number:   12	 QP:   24  [ PSNR-Y: 45.91 dB,	PSNR-U: 49.89 dB,	PSNR-V: 49.91 dB,	MSE-Y: 1.67,	MSE-U: 0.67,	MSE-V: 0.66,	SSIM-Y: 0.99445,	SSIM-U: 0.99411,	SSIM-V: 0.99376 ]	      5 bytes
Picture Number:   13	 QP:   27  [ PSNR-Y: 45.25 dB,	PSNR-U: 49.66 dB,	PSNR-V: 49.79 dB,	MSE-Y: 1.94,	MSE-U: 0.70,	MSE-V: 0.68,	SSIM-Y: 0.99417,	SSIM-U: 0.99397,	SSIM-V: 0.99363 ]	     76 bytes
Picture Number:   14	 QP:   26  [ PSNR-Y: 45.22 dB,	PSNR-U: 49.42 dB,	PSNR-V: 49.92 dB,	MSE-Y: 1.95,	MSE-U: 0.74,	MSE-V: 0.66,	SSIM-Y: 0.99402,	SSIM-U: 0.99382,	SSIM-V: 0.99391 ]	      5 bytes
Picture Number:   15	 QP:   27  [ PSNR-Y: 45.03 dB,	PSNR-U: 49.47 dB,	PSNR-V: 49.95 dB,	MSE-Y: 2.04,	MSE-U: 0.73,	MSE-V: 0.66,	SSIM-Y: 0.99387,	SSIM-U: 0.99396,	SSIM-V: 0.99390 ]	     29 bytes
