Picture Number:   85	 QP:   37  [ PSNR-Y: 40.02 dB,	PSNR-U: 46.53 dB,	PSNR-V: 47.07 dB,	MSE-Y: 6.47,	MSE-U: 1.44,	MSE-V: 1.28,	SSIM-Y: 0.98598,	SSIM-U: 0.99004,	SSIM-V: 0.98888 ]	     68 bytes
Picture Number:   86	 QP:   36  [ PSNR-Y: 40.38 dB,	PSNR-U: 46.41 dB,	PSNR-V: 47.05 dB,	MSE-Y: 5.96,	MSE-U: 1.49,	MSE-V: 1.28,	SSIM-Y: 0.98657,	SSIM-U: 0.98998,	SSIM-V: 0.98884 ]	      5 bytes
Picture Number:   87	 QP:   37  [ PSNR-Y: 40.82 dB,	PSNR-U: 46.51 dB,	PSNR-V: 47.03 dB,	MSE-Y: 5.38,	MSE-U: 1.45,	MSE-V: 1.29,	SSIM-Y: 0.98714,	SSIM-U: 0.98974,	SSIM-V: 0.98879 ]	     25 bytes
Picture Number:   88	 QP:   31  [ PSNR-Y: 41.16 dB,	PSNR-U: 46.59 dB,	PSNR-V: 47.02 dB,	MSE-Y: 4.98,	MSE-U: 1.42,	MSE-V: 1.29,	SSIM-Y: 0.98726,	SSIM-U: 0.99011,	SSIM-V: 0.98881 ]	      5 bytes
Picture Number:   89	 QP:   37  [ PSNR-Y: 41.02 dB,	PSNR-U: 46.91 dB,	PSNR-V: 47.16 dB,	MSE-Y: 5.15,	MSE-U: 1.32,	MSE-V: 1.25,	SSIM-Y: 0.98721,	SSIM-U: 0.99041,	SSIM-V: 0.98930 ]	    112 bytes
Picture Number:   90	 QP:   36  [ PSNR-Y: 40.54 dB,	PSNR-U: 47.04 dB,	PSNR-V: 47.45 dB,	MSE-Y: 5.75,	MSE-U: 1.29,	MSE-V: 1.17,	SSIM-Y: 0.98661,	SSIM-U: 0.99048,	SSIM-V: 0.98974 ]	      5 bytes
Picture Number:   91	 QP:   37  [ PSNR-Y: 40.39 dB,	PSNR-U: 47.00 dB,	PSNR-V: 47.57 dB,	MSE-Y: 5.95,	MSE-U: 1.30,	MSE-V: 1.14,	SSIM-Y: 0.98645,	SSIM-U: 0.99048,	SSIM-V: 0.98996 ]	     24 bytes
Picture Number:   92	 QP:   34  [ PSNR-Y: 40.33 dB,	PSNR-U: 46.94 dB,	PSNR-V: 47.69 dB,	MSE-Y: 6.03,	MSE-U: 1.32,	MSE-V: 1.11,	SSIM-Y: 0.98660,	SSIM-U: 0.99044,	SSIM-V: 0.99018 ]	      5 bytes
Picture Number:   93	 QP:   37  [ PSNR-Y: 40.82 dB,	PSNR-U: 47.01 dB,	PSNR-V: 47.83 dB,	MSE-Y: 5.38,	MSE-U: 1.29,	MSE-V: 1.07,	SSIM-Y: 0.98729,	SSIM-U: 0.99046,	SSIM-V: 0.99060 ]	     46 bytes
Picture Number:   94	 QP:   36  [ PSNR-Y: 41.15 dB,	PSNR-U: 46.92 dB,	PSNR-V: 47.70 dB,	MSE-Y: 4.99,	MSE-U: 1.32,	MSE-V: 1.10,	SSIM-Y: 0.98775,	SSIM-U: 0.99040,	SSIM-V: 0.99037 ]	      5 bytes
Picture Number:   95	 QP:   37  [ PSNR-Y: 41.81 dB,	PSNR-U: 46.79 dB,	PSNR-V: 47.68 dB,	MSE-Y: 4.28,	MSE-U: 1.36,	MSE-V: 1.11,	SSIM-Y: 0.98822,	SSIM-U: 0.99022,	SSIM-V: 0.99035 ]	     23 bytes
Picture Number:   96	 QP:   24  [ PSNR-Y: 42.30 dB,	PSNR-U: 46.75 dB,	PSNR-V: 47.61 dB,	MSE-Y: 3.83,	MSE-U: 1.37,	MSE-V: 1.13,	SSIM-Y: 0.98849,	SSIM-U: 0.99034,	SSIM-V: 0.99005 ]	      5 bytes
Picture Number:   97	 QP:   37  [ PSNR-Y: 41.60 dB,	PSNR-U: 46.68 dB,	PSNR-V: 47.49 dB,	MSE-Y: 4.49,	MSE-U: 1.40,	MSE-V: 1.16,	SSIM-Y: 0.98779,	SSIM-U: 0.99013,	SSIM-V: 0.98992 ]	     25 bytes
Picture Number:   98	 QP:   34  [ PSNR-Y: 41.14 dB,	PSNR-U: 46.68 dB,	PSNR-V: 47.48 dB,	MSE-Y: 5.00,	MSE-U: 1.40,	MSE-V: 1.16,	SSIM-Y: 0.98743,	SSIM-U: 0.99025,	SSIM-V: 0.98989 ]	     26 bytes
Picture Number:   99	 QP:   37  [ PSNR-Y: 40.68 dB,	PSNR-U: 46.72 dB,	PSNR-V: 47.46 dB,	MSE-Y: 5.56,	MSE-U: 1.38,	MSE-V: 1.17,	SSIM-Y: 0.98693,	SSIM-U: 0.99009,	SSIM-V: 0.98972 ]	     24 bytes

SUMMARY ---------------------------------------------------------------------

				Average PSNR (using per-frame PSNR)		|	Overall PSNR (using per-frame MSE)		|	Average SSIM
Total Frames	Average QP  	Y-PSNR   	U-PSNR   	V-PSNR		| 	Y-PSNR   	U-PSNR   	V-PSNR   	|	Y-SSIM   	U-SSIM   	V-SSIM   	|	Bitrate
       100  	   34.11    	42.02 dB	47.24 dB	47.90 dB  	|	41.80 dB	47.20 dB	47.87 dB 	|	0.98886 	0.99087 	0.99067		|	34.01 kbps
